rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
4557,6665860,K04840.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.981,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.4716194,0.0001534,-0.0001534,136.2877,0.0118,-0.0118,2454969.288,0.0118,-0.0118,0.0,,,,,,0.184,0.267,-0.184,4.512,0.283,-0.283,,,,123.9,12.4,-12.4,0.010136,0.000683,-0.000566,0.94385,0.28513,-0.42899,LS+MCMC,1.74,0.27,-0.36,0.0966,,,89.4,,,1035.0,,,271.12,108.71,-110.93,17.62,5.3,-5.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,q1_q17_dr25_koi,3.6310592,9.401849,11.7,1,128.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3581,Mandel and Agol (2002 ApJ 580 171),,,006/006665/006665860/dv/kplr006665860-20160209194854_dvr.pdf,006/006665/006665860/dv/kplr006665860-001-20160209194854_dvs.pdf,5812.0,78.0,-78.0,4.083,0.182,-0.084,0.14,0.15,-0.15,1.574,0.24,-0.331,1.095,0.115,-0.094,,,,q1_q17_dr25_stellar,282.09314,42.160271,14.486,14.939,14.443,14.291,14.231,13.379,13.056,12.948,0.138,18.806169,3.7e-05,42.1598,0.00043,-1.7,1.5,-1.7,1.6,0.00012,0.00017,0.00016,0.00018,-0.41,0.63,0.0,0.65,0.41,0.63,-0.48,0.57,-0.05,0.56,0.48,0.59
6139,4147171,K05042.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,538.36855,0.02697,-0.02697,232.5637,0.049,-0.049,2455065.564,0.049,-0.049,0.0,,,,,,0.0671,0.3772,-0.067,19.26,1.8,-1.8,,,,545.5,79.8,-79.8,0.021412,0.001509,-0.002149,0.67335,0.12807,-0.66489,MCMC,2.37,0.99,-0.22,1.3322,,,89.95,,,237.0,,,0.74,0.91,-0.21,217.7,41.4,-41.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2984,0.3342,q1_q16_koi,,,7.0,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,004/004147/004147171/dv/kplr004147171-20130815195353_dvr.pdf,004/004147/004147171/dv/kplr004147171-001-20130826182306_dvs.pdf,6148.0,159.0,-212.0,4.461,0.047,-0.289,-0.08,0.2,-0.32,1.015,0.421,-0.096,1.083,0.207,-0.138,,,,stellar_q1_q16,288.78134,39.28825,15.674,16.142,15.622,15.473,15.392,14.504,14.134,14.209,0.015,19.252038,3.8e-05,39.28866,0.00048,-2.2,1.6,1.5,1.7,0.00111,0.00087,-0.00086,0.00095,1.47,0.81,-1.68,0.97,2.24,0.9,1.36,0.81,-1.67,0.97,2.15,0.91
212,7678434,K00892.02,Kepler-716 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.96996298,1.395e-05,-1.395e-05,137.75447,0.0031,-0.0031,2454970.754,0.0031,-0.0031,0.0,,,,,,0.836,0.101,-0.602,1.1757,0.097,-0.097,,,,299.2,24.5,-24.5,0.018305,0.000621,-0.003056,4.07984,18.29609,-3.27047,LS+MCMC,1.78,0.09,-0.16,0.046,,,86.81,,,992.0,,,229.37,41.51,-50.3,15.04,7.5,-7.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1451,0.582,q1_q17_dr25_koi,3.348457,12.679447,15.0,2,320.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0175,Mandel and Agol (2002 ApJ 580 171),,,007/007678/007678434/dv/kplr007678434-20160209194854_dvr.pdf,007/007678/007678434/dv/kplr007678434-002-20160209194854_dvs.pdf,5121.0,76.0,-84.0,4.457,0.091,-0.039,0.18,0.15,-0.15,0.888,0.049,-0.077,0.822,0.053,-0.029,,,,q1_q17_dr25_stellar,290.39322,43.363899,15.193,15.89,15.136,14.894,14.778,13.67,13.249,13.135,0.184,19.359572,2.4e-05,43.364,0.00025,0.96,0.93,0.37,0.9,-0.00028,0.00026,-0.00016,0.00025,0.08,0.27,0.05,0.38,0.1,0.33,0.05,0.26,-0.04,0.36,0.06,0.27
7745,3972432,K06375.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.90805147,5.232e-05,-5.232e-05,134.3193,0.0144,-0.0144,2454967.319,0.0144,-0.0144,0.0,,,,,,0.771,0.059,-0.527,2.812,0.591,-0.591,,,,103.1,16.0,-16.0,0.01017,0.004029,-0.001267,0.31916,1.0516,-0.29916,LS+MCMC,0.97,0.28,-0.08,0.0394,,,81.51,,,1220.0,,,523.63,446.86,-130.85,5.23,2.5,-2.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,q1_q17_dr25_koi,3.7815685,8.963207,8.3,1,368.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.9579,Mandel and Agol (2002 ApJ 580 171),,,003/003972/003972432/dv/kplr003972432-20160209194854_dvr.pdf,003/003972/003972432/dv/kplr003972432-001-20160209194854_dvs.pdf,5889.0,142.0,-177.0,4.543,0.037,-0.213,-0.22,0.3,-0.3,0.869,0.259,-0.069,0.961,0.109,-0.12,,,,q1_q17_dr25_stellar,295.89651,39.076359,14.557,15.066,14.51,14.355,14.244,13.378,13.014,12.97,0.0,19.726508,2.8e-05,39.07591,0.00036,3.1,1.2,-1.6,1.3,-0.00029,0.00012,0.00011,0.00013,-0.08,0.64,0.08,0.38,0.11,0.49,-0.02,0.6,0.09,0.38,0.09,0.36
2447,8884274,K02868.01,Kepler-1374 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,10.65275054,6.451e-05,-6.451e-05,136.08994,0.00541,-0.00541,2454969.09,0.00541,-0.00541,0.0,,,,,,0.051,0.42,-0.051,2.684,0.127,-0.127,,,,740.7,48.8,-48.8,0.024669,0.001415,-0.00082,4.98044,0.48968,-2.21785,LS+MCMC,2.2,0.49,-0.19,0.0918,,,89.91,,,737.0,,,69.81,48.17,-19.5,31.03,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,q1_q17_dr25_koi,4.1289887,15.265494,17.5,1,107.0,1.0,q1_q17_dr25_tce,00011111111111111000000000000000,0.3597,Mandel and Agol (2002 ApJ 580 171),,,008/008884/008884274/dv/kplr008884274-20160209194854_dvr.pdf,008/008884/008884274/dv/kplr008884274-001-20160209194854_dvs.pdf,5602.0,177.0,-197.0,4.571,0.036,-0.144,-0.16,0.3,-0.3,0.817,0.181,-0.072,0.913,0.083,-0.115,,,,q1_q17_dr25_stellar,291.34998,45.172272,15.97,16.536,15.908,15.727,15.608,14.649,14.196,14.129,0.947,19.423331,1.9e-05,45.17242,0.00022,-0.05,0.71,0.55,0.79,0.0001,0.00055,-8e-05,0.00062,0.38,0.24,-0.97,0.6,1.04,0.61,0.31,0.23,-0.25,0.31,0.4,0.3
2437,5184911,K02719.01,Kepler-1324 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.11585514,1.16e-05,-1.16e-05,134.11726,0.00241,-0.00241,2454967.117,0.00241,-0.00241,0.0,,,,,,0.807,0.019,-0.57,1.4858,0.0825,-0.0825,,,,425.8,24.9,-24.9,0.02144,0.005083,-0.003074,2.61821,8.72525,-2.31981,LS+MCMC,1.93,0.13,-0.2,0.0466,,,86.52,,,895.0,,,151.55,40.56,-43.89,13.28,6.3,-6.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0989,0.6441,q1_q17_dr25_koi,4.843243,24.11104,20.8,2,319.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.965,Mandel and Agol (2002 ApJ 580 171),,,005/005184/005184911/dv/kplr005184911-20160209194854_dvr.pdf,005/005184/005184911/dv/kplr005184911-001-20160209194854_dvs.pdf,4827.0,129.0,-144.0,4.508,0.084,-0.07,0.32,0.15,-0.3,0.823,0.056,-0.086,0.796,0.051,-0.051,,,,q1_q17_dr25_stellar,291.18497,40.311211,15.141,16.055,15.082,14.749,14.564,13.472,12.944,12.834,0.552,19.412329,1.3e-05,40.31111,0.00014,-0.07,0.53,-0.35,0.51,1e-05,0.00021,0.00013,0.0002,0.19,0.2,-0.1,0.18,0.21,0.19,0.17,0.19,-0.11,0.19,0.2,0.19
4346,9007151,K04583.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,330.906041,0.006806,-0.006806,253.8224,0.015,-0.015,2455086.822,0.015,-0.015,0.0,,,,,,0.005,0.4585,-0.005,3.846,0.627,-0.627,,,,740.0,146.0,-146.0,0.024381,0.004399,-0.00084,52.74002,19.97568,-52.05663,MCMC,2.05,0.52,-0.15,0.883,,,89.95,,,225.0,,,0.6,0.48,-0.13,673.0,255.0,-255.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2463,0.4314,q1_q16_koi,,,7.3,1,,,,,,Mandel and Agol (2002 ApJ 580 171),,,,,5461.0,171.0,-140.0,4.589,0.03,-0.157,-0.26,0.34,-0.28,0.769,0.197,-0.057,0.838,0.095,-0.087,,,,stellar_q1_q16,285.66843,45.374771,15.77,16.34,15.713,15.525,15.428,14.497,14.063,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
4181,4574319,K07697.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,1.30627214,2.879e-05,-2.879e-05,132.0858,0.0196,-0.0196,2454965.086,0.0196,-0.0196,0.0,,,,,,0.57,0.399,-0.346,5.144,0.595,-0.595,,,,95.4,11.4,-11.4,0.009214,0.000295,-0.001035,0.0628,0.05222,-0.02166,LS+MCMC,0.87,0.21,-0.08,0.023,,,71.34,,,1490.0,,,1161.23,892.45,-315.79,1.783,0.741,-0.741,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,2.9961927,8.381532,10.3,1,665.0,1.0,q1_q17_dr25_tce,00011011101110111000000000000000,0.8708,Mandel and Agol (2002 ApJ 580 171),,,004/004574/004574319/dv/kplr004574319-20160209194854_dvr.pdf,004/004574/004574319/dv/kplr004574319-001-20160209194854_dvs.pdf,5513.0,180.0,-180.0,4.543,0.042,-0.168,0.08,0.25,-0.3,0.862,0.213,-0.076,0.948,0.083,-0.101,,,,q1_q17_dr25_stellar,294.99649,39.629921,15.762,16.429,15.706,15.477,15.338,14.383,14.005,13.838,0.0,19.666543,3.7e-05,39.6306,0.00038,4.6,1.5,2.4,1.4,-0.0005,0.00014,-0.0001,0.00013,2.9,1.1,-2.32,0.66,3.68,0.95,2.7,1.1,-2.08,0.7,3.44,0.99
3406,8161561,K00688.01,Kepler-645 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.275821982,4.743e-06,-4.743e-06,170.25357,0.00111,-0.00111,2455003.254,0.00111,-0.00111,0.0,,,,,,0.746,0.102,-0.517,3.0427,0.0375,-0.0375,,,,274.9,4.9,-4.9,0.016437,0.00089,-0.001152,0.33381,0.59343,-0.16171,LS+MCMC,3.54,0.69,-0.85,0.049,,,82.54,,,1730.0,,,2121.23,1071.69,-956.19,5.74,2.6,-2.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.307,0.3325,q1_q17_dr25_koi,5.7668467,51.77585,64.4,1,409.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0684,Mandel and Agol (2002 ApJ 580 171),,,008/008161/008161561/dv/kplr008161561-20160209194854_dvr.pdf,008/008161/008161561/dv/kplr008161561-001-20160209194854_dvs.pdf,6185.0,80.0,-80.0,4.013,0.18,-0.12,0.36,0.1,-0.15,1.972,0.386,-0.472,1.46,0.137,-0.164,,,,q1_q17_dr25_stellar,290.32278,44.035809,13.992,14.327,13.925,13.849,13.732,12.924,12.624,12.589,0.006,19.3548423,5.4e-06,44.035905,5.6e-05,-0.35,0.21,0.34,0.2,3.6e-05,5.6e-05,-9.3e-05,5.5e-05,-0.13,0.12,0.22,0.12,0.26,0.13,-0.18,0.12,0.27,0.12,0.32,0.14
5437,7031066,K07803.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---HALO_GHOST---EPHEM_MATCH,0.566805514,4.746e-06,-4.746e-06,131.8162,0.01,-0.01,2454964.816,0.01,-0.01,0.0,,,,,,0.027,0.441,-0.027,4.367,0.371,-0.371,,,,85.3,6.2,-6.2,0.008194,0.000502,-0.000388,0.09962,0.04878,-0.01894,LS+MCMC,0.82,0.32,-0.11,0.0127,,,88.7,,,1920.0,,,3193.9,3854.73,-1057.2,1.192,0.583,-0.583,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1405,0.5896,q1_q17_dr25_koi,3.6166086,8.469695,25.1,1,2366.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9301,Mandel and Agol (2002 ApJ 580 171),,,007/007031/007031066/dv/kplr007031066-20160209194854_dvr.pdf,007/007031/007031066/dv/kplr007031066-001-20160209194854_dvs.pdf,5115.0,168.0,-153.0,4.439,0.132,-0.397,0.28,0.15,-0.3,0.917,0.36,-0.12,0.842,0.078,-0.058,,,,q1_q17_dr25_stellar,290.96289,42.570709,14.943,15.742,14.883,14.601,14.479,13.441,12.992,12.83,0.0,19.397453,3.8e-05,42.57162,0.00045,-2.9,1.5,3.3,1.6,9.1e-05,5.1e-05,-0.000121,5.5e-05,-2.25,0.5,-0.6,0.39,2.33,0.51,-2.23,0.51,-0.4,0.38,2.26,0.52
7280,9343862,K06201.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,1.123258617,2.305e-06,-2.305e-06,132.02671,0.00287,-0.00287,2454965.027,0.00287,-0.00287,0.0,,,,,,0.513,0.016,-0.022,4.27355,0.00742,-0.00742,,,,377580.0,496.0,-496.0,0.636954,0.005931,-0.011999,0.53603,0.00121,-0.01031,LS+MCMC,150.94,32.62,-43.55,0.0258,,,81.04,,,3215.0,,,25226.88,15842.48,-14606.42,3.2943,0.00744,-0.00744,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3087,0.2583,q1_q17_dr25_koi,916.17566,4604.705,779.2,1,0.0,1.0,q1_q17_dr25_tce,00000000000000011000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,009/009343/009343862/dv/kplr009343862-20160209194854_dvr.pdf,009/009343/009343862/dv/kplr009343862-001-20160209194854_dvs.pdf,7945.0,193.0,-358.0,4.023,0.204,-0.136,-0.06,0.15,-0.4,2.17,0.469,-0.626,1.812,0.121,-0.339,,,,q1_q17_dr25_stellar,292.43274,45.853409,15.01,15.115,14.975,14.98,14.989,14.616,14.438,14.117,,19.495513033,5e-08,45.85331187,5.3e-07,-0.1379,0.0019,-0.3533,0.0019,0.0,1.1,,,-0.004,0.067,0.009,0.067,0.01,0.067,-0.046,0.067,-0.032,0.068,0.056,0.067
4124,9828127,K04192.01,Kepler-1564 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,18.0541469,0.0001484,-0.0001484,147.7943,0.00731,-0.00731,2454980.794,0.00731,-0.00731,0.0,,,,,,0.175,0.285,-0.175,4.587,0.171,-0.171,,,,283.1,16.2,-16.2,0.015187,0.000711,-0.000564,1.57821,0.15566,-0.65237,LS+MCMC,1.51,0.18,-0.09,0.1327,,,89.67,,,635.0,,,38.57,12.86,-6.29,30.07,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,6.7322097,15.734565,19.3,2,72.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1094,Mandel and Agol (2002 ApJ 580 171),,,009/009828/009828127/dv/kplr009828127-20160209194854_dvr.pdf,009/009828/009828127/dv/kplr009828127-001-20160209194854_dvs.pdf,5505.0,74.0,-82.0,4.501,0.038,-0.105,0.16,0.15,-0.15,0.909,0.113,-0.052,0.955,0.044,-0.058,,,,q1_q17_dr25_stellar,290.58612,46.642689,15.004,15.557,14.931,14.767,14.679,13.711,13.361,13.283,0.445,19.372409,2e-05,46.64257,0.0002,0.03,0.75,-0.42,0.71,6e-05,0.0002,0.00013,0.00019,0.04,0.32,-0.11,0.32,0.12,0.32,0.12,0.5,0.0,0.31,0.12,0.5
8223,9635520,K07205.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.779,0,0,0,0,q1_q17_dr25_sup_koi,CENT_NOFITS,2.3518268,0.0007684,-0.0007684,134.352,0.47,-0.47,2454967.352,0.47,-0.47,0.0,,,,,,1.23,4.198,-0.112,5.797,0.291,-0.291,,,,576.6,28.0,-28.0,0.255735,4.196192,-0.107507,0.01081,0.47084,-0.00183,LS+MCMC,39.82,8.72,-13.09,0.0349,,,33.07,,,1535.0,,,1313.37,798.56,-758.75,1.468,0.726,-0.726,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2173,0.4888,q1_q17_dr25_koi,5.1234636,13.082608,24.5,1,12.0,1.0,q1_q17_dr25_tce,00000000000000001000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,009/009635/009635520/dv/kplr009635520-20160209194854_dvr.pdf,009/009635/009635520/dv/kplr009635520-001-20160209194854_dvs.pdf,5445.0,109.0,-87.0,4.14,0.322,-0.138,0.48,0.05,-0.25,1.426,0.312,-0.469,1.024,0.074,-0.09,,,,q1_q17_dr25_stellar,284.69968,46.375092,14.106,14.694,14.012,13.854,13.766,12.867,12.521,12.454,0.0,18.980053,1.3e-05,46.37821,0.00014,2.78,0.48,11.22,0.5,-0.00177,0.00032,-0.00722,0.00034,-0.156,0.084,9.213,0.079,9.214,0.079,-0.06,0.084,9.331,0.079,9.331,0.079
1617,6279974,K01812.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_ALT---CENT_KIC_POS,0.805259257,1.2e-07,-1.2e-07,132.100916,0.000122,-0.000122,2454965.101,0.000122,-0.000122,0.0,,,,,,1.245,0.23,-0.169,1.42246,0.00696,-0.00696,,,,1384.3,5.2,-5.2,0.287836,0.224556,-0.158498,0.20168,0.06153,-0.02314,LS+MCMC,63.55,8.11,-16.21,0.0183,,,49.2,,,2723.0,,,12990.09,4421.69,-6159.32,1.905,0.581,-0.581,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.26,0.4133,q1_q17_dr25_koi,16.2906,263.38788,329.7,1,1651.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9971,Mandel and Agol (2002 ApJ 580 171),,,006/006279/006279974/dv/kplr006279974-20160209194854_dvr.pdf,006/006279/006279974/dv/kplr006279974-001-20160209194854_dvs.pdf,5872.0,78.0,-78.0,3.926,0.202,-0.067,0.2,0.15,-0.15,2.022,0.258,-0.516,1.256,0.134,-0.148,,,,q1_q17_dr25_stellar,290.12653,41.601082,13.742,14.115,13.696,13.582,13.545,12.67,12.388,12.325,0.0,19.34176915,7.5e-07,41.6007661,9.1e-06,0.046,0.03,-1.13,0.033,-0.000111,3.8e-05,-0.000436,4.4e-05,0.056,0.077,0.426,0.075,0.43,0.075,0.096,0.075,0.033,0.068,0.101,0.074
8743,9007953,K07123.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,1.38718209,3.59e-05,-3.59e-05,132.8579,0.0223,-0.0223,2454965.858,0.0223,-0.0223,0.0,,,,,,0.28,0.173,-0.28,2.595,0.849,-0.849,,,,45.5,8.5,-8.5,0.006227,0.000513,-0.000791,0.62783,0.39087,-0.54811,LS+MCMC,0.68,0.2,-0.08,0.0249,,,85.99,,,1707.0,,,2011.41,1767.49,-655.72,4.0,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,3.884717,7.9788203,7.2,1,963.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4531,Mandel and Agol (2002 ApJ 580 171),,,009/009007/009007953/dv/kplr009007953-20160209194854_dvr.pdf,009/009007/009007953/dv/kplr009007953-001-20160209194854_dvs.pdf,6122.0,171.0,-214.0,4.471,0.062,-0.2,-0.1,0.25,-0.35,0.996,0.296,-0.118,1.07,0.133,-0.148,,,,q1_q17_dr25_stellar,286.0213,45.343681,14.718,15.137,14.659,14.539,14.493,13.595,13.297,13.211,0.029,19.06809,4.3e-05,45.34365,0.00023,0.2,1.6,-0.1,0.84,-0.000148,8e-05,1.4e-05,4.1e-05,0.01,0.62,2.72,0.79,2.72,0.79,-0.27,0.61,2.59,0.79,2.6,0.81
8169,4380283,K06412.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,0.872359598,8.5e-08,-8.5e-08,132.0311474,8.12e-05,-8.12e-05,2454965.031,8.12e-05,-8.12e-05,0.0,,,,,,0.686,0.022,-0.02,3.74512,0.00457,-0.00457,,,,267050.0,204.0,-204.0,0.586135,0.010717,-0.014246,0.52835,0.0027,-0.01201,LS+MCMC,67.08,19.97,-9.99,0.0178,,,75.66,,,2112.0,,,4703.58,4144.16,-1749.84,2.77,0.0142,-0.0142,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3058,0.3071,q1_q17_dr25_koi,1077.2433,16342.825,1063.2,1,1229.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,004/004380/004380283/dv/kplr004380283-20160209194854_dvr.pdf,004/004380/004380283/dv/kplr004380283-001-20160209194854_dvs.pdf,6240.0,175.0,-219.0,4.391,0.09,-0.195,-0.34,0.3,-0.3,1.048,0.312,-0.156,0.983,0.147,-0.107,,,,q1_q17_dr25_stellar,295.319,39.480049,14.742,15.176,14.698,14.555,14.442,13.549,13.168,13.218,,,,,,,,,,,,,,0.062,0.07,-0.197,0.075,0.207,0.077,0.003,0.067,-0.187,0.068,0.187,0.068
1781,2141783,K02201.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,116.5214317,0.0007039,-0.0007039,144.13378,0.0052,-0.0052,2454977.134,0.0052,-0.0052,0.0,,,,,,1.26,73.95,-1.25,5.577,0.266,-0.266,,,,771.5,36.2,-36.2,0.288236,73.94554,-1.243077,0.10988,35.1958,-0.04146,LS+MCMC,44.41,7.93,-8.72,0.4817,,,88.32,,,457.0,,,10.33,5.33,-4.18,42.9,21.4,-21.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2904,0.3534,q1_q17_dr25_koi,6.8755603,19.212767,25.0,1,12.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7297,Mandel and Agol (2002 ApJ 580 171),,,002/002141/002141783/dv/kplr002141783-20160209194854_dvr.pdf,002/002141/002141783/dv/kplr002141783-001-20160209194854_dvs.pdf,6056.0,134.0,-122.0,4.179,0.168,-0.112,0.0,0.15,-0.15,1.411,0.252,-0.277,1.096,0.112,-0.092,,,,q1_q17_dr25_stellar,286.37,37.552521,13.806,14.244,13.769,13.618,13.56,12.749,12.45,12.4,0.041,19.091309,1e-05,37.55217,0.00016,-1.06,0.44,-1.27,0.56,0.00049,0.00036,-0.00025,0.00046,0.37,0.15,0.16,0.15,0.4,0.15,0.33,0.15,0.06,0.15,0.33,0.15
